Date,Close,High,Low,Open,Volume
2020-02-19T00:00:00.000,12125.90039,12134.7002,12042.09961,12090.59961,513600
2020-02-20T00:00:00.000,12080.84961,12152,12071.4502,12119,502600
2020-02-24T00:00:00.000,11829.40039,12012.5498,11813.40039,12012.5498,490800
2020-02-25T00:00:00.000,11797.90039,11883.0498,11779.90039,11877.5,461000
2020-02-26T00:00:00.000,11678.5,11783.25,11639.59961,11738.5498,567600
2020-02-27T00:00:00.000,11633.2998,11663.84961,11536.7002,11661.25,608600
2020-02-28T00:00:00.000,11201.75,11384.7998,11175.0498,11382,809900
2020-03-02T00:00:00.000,11132.75,11433,11036.25,11387.34961,680800
2020-03-03T00:00:00.000,11303.2998,11342.25,11152.5498,11217.5498,696500
2020-03-04T00:00:00.000,11251,11356.59961,11082.15039,11351.34961,797700
2020-03-05T00:00:00.000,11269,11389.5,11244.59961,11306.0498,1352500
2020-03-06T00:00:00.000,10989.4502,11035.09961,10827.40039,10942.65039,1811000
2020-03-09T00:00:00.000,10451.4502,10751.5498,10294.4502,10742.0498,1565500
2020-03-11T00:00:00.000,10458.40039,10545.09961,10334,10334.2998,1218500
2020-03-12T00:00:00.000,9590.150391,10040.75,9508,10039.9502,1343500
2020-03-13T00:00:00.000,9955.200195,10159.40039,8555.150391,9107.599609,1388000
2020-03-16T00:00:00.000,9197.400391,9602.200195,9165.099609,9587.799805,897700
2020-03-17T00:00:00.000,8967.049805,9403.799805,8915.599609,9285.400391,935600
2020-03-18T00:00:00.000,8468.799805,9127.549805,8407.049805,9088.450195,1516600
2020-03-19T00:00:00.000,8263.450195,8575.450195,7832.549805,8063.299805,925700
2020-03-20T00:00:00.000,8745.450195,8883,8178.200195,8284.450195,1071500
2020-03-23T00:00:00.000,7610.25,8159.25,7583.600098,7945.700195,653500
2020-03-24T00:00:00.000,7801.049805,8036.950195,7511.100098,7848.299805,738400
2020-03-25T00:00:00.000,8317.849609,8376.75,7714.75,7735.149902,736900
2020-03-26T00:00:00.000,8641.450195,8749.049805,8304.900391,8451,865600
2020-03-27T00:00:00.000,8660.25,9038.900391,8522.900391,8949.099609,801500
2020-03-30T00:00:00.000,8281.099609,8576,8244,8385.950195,593300
2020-03-31T00:00:00.000,8597.75,8678.299805,8358,8529.349609,712700
2020-04-01T00:00:00.000,8253.799805,8588.099609,8198.349609,8584.099609,506300
2020-04-03T00:00:00.000,8083.799805,8356.549805,8055.799805,8356.549805,697000
2020-04-07T00:00:00.000,8792.200195,8819.400391,8360.950195,8446.299805,814200
2020-04-08T00:00:00.000,8748.75,9131.700195,8653.900391,8688.900391,896500
2020-04-09T00:00:00.000,9111.900391,9128.349609,8904.549805,8973.049805,742100
2020-04-13T00:00:00.000,8993.849609,9112.049805,8912.400391,9103.950195,644000
2020-04-15T00:00:00.000,8925.299805,9261.200195,8874.099609,9196.400391,879100
2020-04-16T00:00:00.000,8992.799805,9053.75,8821.900391,8851.25,719400
2020-04-17T00:00:00.000,9266.75,9324,9091.349609,9323.450195,684200
2020-04-20T00:00:00.000,9261.849609,9390.849609,9230.799805,9390.200195,726400
2020-04-21T00:00:00.000,8981.450195,9044.400391,8909.400391,9016.950195,655100
2020-04-22T00:00:00.000,9187.299805,9209.75,8946.25,9026.75,734400
2020-04-23T00:00:00.000,9313.900391,9343.599609,9170.150391,9232.349609,666700
2020-04-24T00:00:00.000,9154.400391,9296.900391,9141.299805,9163.900391,659400
2020-04-27T00:00:00.000,9282.299805,9377.099609,9250.349609,9259.700195,512800
2020-04-28T00:00:00.000,9380.900391,9404.400391,9260,9389.799805,614500
2020-04-29T00:00:00.000,9553.349609,9599.849609,9392.349609,9408.599609,653000
2020-04-30T00:00:00.000,9859.900391,9889.049805,9731.5,9753.5,931200
2020-05-04T00:00:00.000,9293.5,9533.5,9266.950195,9533.5,687500
2020-05-05T00:00:00.000,9205.599609,9450.900391,9190.75,9429.400391,725200
2020-05-06T00:00:00.000,9270.900391,9346.900391,9116.5,9226.799805,722200
2020-05-07T00:00:00.000,9199.049805,9277.849609,9175.900391,9234.049805,708700
2020-05-08T00:00:00.000,9251.5,9382.650391,9238.200195,9376.950195,609100
2020-05-11T00:00:00.000,9239.200195,9439.900391,9219.950195,9348.150391,704600
2020-05-12T00:00:00.000,9196.549805,9240.849609,9043.950195,9168.849609,805500
2020-05-13T00:00:00.000,9383.549805,9584.5,9351.099609,9584.200195,846400
2020-05-14T00:00:00.000,9142.75,9281.099609,9119.75,9213.950195,602600
2020-05-15T00:00:00.000,9136.849609,9182.400391,9050,9182.400391,575900
2020-05-18T00:00:00.000,8823.25,9158.299805,8806.75,9158.299805,773000
2020-05-19T00:00:00.000,8879.099609,9030.349609,8855.299805,8961.700195,762200
2020-05-20T00:00:00.000,9066.549805,9093.799805,8875.349609,8889.150391,622300
2020-05-21T00:00:00.000,9106.25,9178.549805,9056.099609,9079.450195,631500
2020-05-22T00:00:00.000,9039.25,9149.599609,8968.549805,9067.900391,675800
2020-05-26T00:00:00.000,9029.049805,9161.650391,8996.650391,9099.75,655000
2020-05-27T00:00:00.000,9314.950195,9334,9004.25,9082.200195,763500
2020-05-28T00:00:00.000,9490.099609,9511.25,9336.5,9364.950195,837900
2020-05-29T00:00:00.000,9580.299805,9598.849609,9376.900391,9422.200195,967000
2020-06-01T00:00:00.000,9826.150391,9931.599609,9706.950195,9726.849609,794200
2020-06-02T00:00:00.000,9979.099609,9995.599609,9824.049805,9880.849609,770200
2020-06-03T00:00:00.000,10061.5498,10176.2002,10035.5498,10108.2998,794700
2020-06-04T00:00:00.000,10029.09961,10123.84961,9944.25,10054.25,775100
2020-06-05T00:00:00.000,10142.15039,10177.7998,10040.75,10093.7998,987100
2020-06-08T00:00:00.000,10167.4502,10328.5,10120.25,10326.75,936500
2020-06-09T00:00:00.000,10046.65039,10291.15039,10021.4502,10181.15039,754200
2020-06-10T00:00:00.000,10116.15039,10148.75,10036.84961,10072.59961,632400
2020-06-11T00:00:00.000,9902,10112.0498,9885.049805,10094.09961,715500
2020-06-12T00:00:00.000,9972.900391,9996.049805,9544.349609,9544.950195,796300
2020-06-15T00:00:00.000,9813.700195,9943.349609,9726.349609,9919.349609,716100
2020-06-16T00:00:00.000,9914,10046.15039,9728.5,10014.7998,899900
2020-06-17T00:00:00.000,9881.150391,10003.59961,9833.799805,9876.700195,685400
2020-06-18T00:00:00.000,10091.65039,10111.2002,9845.049805,9863.25,622900
2020-06-19T00:00:00.000,10244.40039,10272.40039,10072.65039,10119,892100
2020-06-22T00:00:00.000,10311.2002,10393.65039,10277.59961,10318.75,685400
2020-06-23T00:00:00.000,10471,10484.7002,10301.75,10347.9502,669200
2020-06-24T00:00:00.000,10305.2998,10553.15039,10281.9502,10529.25,854800
2020-06-25T00:00:00.000,10288.90039,10361.7998,10194.5,10235.5498,994200
2020-06-26T00:00:00.000,10383,10409.84961,10311.25,10378.90039,671900
2020-06-29T00:00:00.000,10312.40039,10337.9502,10223.59961,10311.9502,574500
2020-06-30T00:00:00.000,10302.09961,10401.0498,10267.34961,10382.59961,556200
2020-07-01T00:00:00.000,10430.0498,10447.0498,10299.59961,10323.7998,573600
2020-07-02T00:00:00.000,10551.7002,10598.2002,10485.5498,10493.0498,597400
2020-07-03T00:00:00.000,10607.34961,10631.2998,10562.65039,10614.9502,525200
2020-07-06T00:00:00.000,10763.65039,10811.40039,10695.09961,10723.84961,571200
2020-07-07T00:00:00.000,10799.65039,10813.7998,10689.7002,10802.84961,636800
2020-07-08T00:00:00.000,10705.75,10847.84961,10676.5498,10818.65039,767900
2020-07-09T00:00:00.000,10813.4502,10836.84961,10733,10755.5498,618700
2020-07-10T00:00:00.000,10768.0498,10819.40039,10713,10764.09961,590700
2020-07-13T00:00:00.000,10802.7002,10894.0498,10756.0498,10851.84961,554100
2020-07-14T00:00:00.000,10607.34961,10755.65039,10562.90039,10750.84961,532400
2020-07-15T00:00:00.000,10618.2002,10827.4502,10577.75,10701,715900
2020-07-16T00:00:00.000,10739.9502,10755.2998,10595.2002,10706.2002,694400
2020-07-17T00:00:00.000,10901.7002,10933.4502,10749.65039,10752,676900
2020-07-20T00:00:00.000,11022.2002,11037.90039,10953,10999.4502,554300
2020-07-21T00:00:00.000,11162.25,11179.5498,11113.25,11126.09961,772000
2020-07-22T00:00:00.000,11132.59961,11238.09961,11056.5498,11231.2002,765100
2020-07-23T00:00:00.000,11215.4502,11239.7998,11103.15039,11135,621600
2020-07-24T00:00:00.000,11194.15039,11225.40039,11090.2998,11149.9502,678900
2020-07-27T00:00:00.000,11131.7998,11225,11087.84961,11225,588100
2020-07-28T00:00:00.000,11300.5498,11317.75,11151.40039,11154.09961,683900
2020-07-29T00:00:00.000,11202.84961,11341.40039,11149.75,11276.90039,600700
2020-07-30T00:00:00.000,11102.15039,11299.9502,11084.9502,11254.2998,677800
2020-07-31T00:00:00.000,11073.4502,11150.40039,11026.65039,11139.5,642600
2020-08-03T00:00:00.000,10891.59961,11058.0498,10882.25,11057.5498,680900
2020-08-04T00:00:00.000,11095.25,11112.25,10908.09961,10946.65039,625700
2020-08-05T00:00:00.000,11101.65039,11225.65039,11064.0498,11155.75,667600
2020-08-06T00:00:00.000,11200.15039,11256.7998,11127.2998,11185.7002,600400
2020-08-07T00:00:00.000,11214.0498,11231.90039,11142.0498,11186.65039,452600
2020-08-10T00:00:00.000,11270.15039,11337.2998,11238,11270.25,492000
2020-08-11T00:00:00.000,11322.5,11373.59961,11299.15039,11322.25,586100
2020-08-12T00:00:00.000,11308.40039,11322,11242.65039,11289,609900
2020-08-13T00:00:00.000,11300.4502,11359.2998,11269.9502,11334.84961,562400
2020-08-14T00:00:00.000,11178.40039,11366.25,11111.4502,11353.2998,645100
2020-08-17T00:00:00.000,11247.09961,11267.09961,11144.5,11248.90039,634000
2020-08-18T00:00:00.000,11385.34961,11401.7002,11253.15039,11259.7998,579200
2020-08-19T00:00:00.000,11408.40039,11460.34961,11394.09961,11452.15039,626200
2020-08-20T00:00:00.000,11312.2002,11361.4502,11289.7998,11317.4502,791600
2020-08-21T00:00:00.000,11371.59961,11418.5,11362.2002,11409.65039,668700
2020-08-24T00:00:00.000,11466.4502,11497.25,11410.65039,11412,532900
2020-08-25T00:00:00.000,11472.25,11525.90039,11423.34961,11513.09961,638200
2020-08-26T00:00:00.000,11549.59961,11561.75,11461.84961,11512.84961,743400
2020-08-27T00:00:00.000,11559.25,11617.34961,11540.59961,11609.2998,719800
2020-08-28T00:00:00.000,11647.59961,11686.0498,11589.40039,11602.9502,807000
2020-08-31T00:00:00.000,11387.5,11794.25,11325.84961,11777.5498,1371800
2020-09-01T00:00:00.000,11470.25,11553.5498,11366.90039,11464.2998,783800
2020-09-02T00:00:00.000,11535,11554.75,11430.40039,11478.5498,593500
2020-09-03T00:00:00.000,11527.4502,11584.9502,11507.65039,11566.2002,607100
2020-09-04T00:00:00.000,11333.84961,11452.0498,11303.65039,11354.40039,681300
2020-09-07T00:00:00.000,11355.0498,11381.15039,11251.7002,11359.59961,560300
2020-09-08T00:00:00.000,11317.34961,11437.25,11290.4502,11378.5498,572200
2020-09-09T00:00:00.000,11278,11298.15039,11185.15039,11218.59961,728900
2020-09-10T00:00:00.000,11449.25,11464.0498,11327.40039,11363.2998,679400
2020-09-11T00:00:00.000,11464.4502,11493.5,11419.90039,11447.7998,554800
2020-09-14T00:00:00.000,11440.0498,11568.90039,11383.5498,11540.15039,642300
2020-09-15T00:00:00.000,11521.7998,11535.9502,11442.25,11487.2002,506700
2020-09-16T00:00:00.000,11604.5498,11618.09961,11516.75,11538.4502,527800
2020-09-17T00:00:00.000,11516.09961,11587.2002,11498.5,11539.40039,0
2020-09-18T00:00:00.000,11504.9502,11584.09961,11446.09961,11584.09961,764200
2020-09-21T00:00:00.000,11250.5498,11535.25,11218.5,11503.7998,602900
2020-09-22T00:00:00.000,11153.65039,11302.2002,11084.65039,11301.75,672200
2020-09-23T00:00:00.000,11131.84961,11259.5498,11024.40039,11258.75,714900
2020-09-24T00:00:00.000,10805.5498,11015.2998,10790.2002,11011,706100
2020-09-25T00:00:00.000,11050.25,11072.59961,10854.84961,10910.40039,559600
2020-09-28T00:00:00.000,11227.5498,11239.34961,11099.84961,11140.84961,472800
2020-09-29T00:00:00.000,11222.40039,11305.40039,11181,11288.59961,498300
2020-09-30T00:00:00.000,11247.5498,11295.40039,11184.5498,11244.4502,499300
2020-10-01T00:00:00.000,11416.9502,11428.59961,11347.0498,11364.4502,447700
2020-10-05T00:00:00.000,11503.34961,11578.0498,11452.2998,11487.7998,530600
2020-10-06T00:00:00.000,11662.40039,11680.2998,11564.2998,11603.4502,561400
2020-10-07T00:00:00.000,11738.84961,11763.0498,11629.34961,11679.25,513400
2020-10-08T00:00:00.000,11834.59961,11905.7002,11791.15039,11835.40039,608800
2020-10-09T00:00:00.000,11914.2002,11938.59961,11805.2002,11852.0498,611100
2020-10-12T00:00:00.000,11930.9502,12022.0498,11867.2002,11973.5498,522600
2020-10-13T00:00:00.000,11934.5,11988.2002,11888.90039,11934.65039,458300
2020-10-14T00:00:00.000,11971.0498,11997.2002,11822.15039,11917.40039,569200
2020-10-15T00:00:00.000,11680.34961,12025.4502,11661.2998,12023.4502,608900
2020-10-16T00:00:00.000,11762.4502,11789.75,11667.84961,11727.40039,555800
2020-10-19T00:00:00.000,11873.0498,11898.25,11820.40039,11879.2002,541400
2020-10-20T00:00:00.000,11896.7998,11949.25,11837.25,11861,453600
2020-10-21T00:00:00.000,11937.65039,12018.65039,11775.75,11958.5498,623700
2020-10-22T00:00:00.000,11896.4502,11939.5498,11823.4502,11890,544900
2020-10-23T00:00:00.000,11930.34961,11974.5498,11908.75,11957.90039,502300
2020-10-26T00:00:00.000,11767.75,11942.84961,11711.7002,11937.40039,519800
2020-10-27T00:00:00.000,11889.40039,11899.0498,11723,11807.09961,616300
2020-10-28T00:00:00.000,11729.59961,11929.40039,11684.84961,11922.59961,704000
2020-10-29T00:00:00.000,11670.7998,11744.15039,11606.4502,11633.2998,555000
2020-10-30T00:00:00.000,11642.40039,11748.9502,11535.4502,11678.4502,553700
2020-11-02T00:00:00.000,11669.15039,11725.65039,11557.40039,11697.34961,568400
2020-11-03T00:00:00.000,11813.5,11836.2002,11723.2998,11734.4502,674300
2020-11-04T00:00:00.000,11908.5,11929.65039,11756.40039,11783.34961,667300
2020-11-05T00:00:00.000,12120.2998,12131.09961,12027.59961,12062.40039,632500
2020-11-06T00:00:00.000,12263.5498,12280.40039,12131.84961,12156.65039,576800
2020-11-09T00:00:00.000,12461.0498,12474.0498,12367.34961,12399.40039,553400
2020-11-10T00:00:00.000,12631.09961,12643.90039,12475.25,12556.40039,847500
2020-11-11T00:00:00.000,12749.15039,12769.75,12571.09961,12680.59961,880500
2020-11-12T00:00:00.000,12690.7998,12741.15039,12624.84961,12702.15039,622000
2020-11-13T00:00:00.000,12719.9502,12735.9502,12607.7002,12659.7002,513900
2020-11-17T00:00:00.000,12874.2002,12934.0498,12797.09961,12932.5,707700
2020-11-18T00:00:00.000,12938.25,12948.84961,12819.34961,12860.09961,731300
2020-11-19T00:00:00.000,12771.7002,12963,12745.75,12839.5,768800
2020-11-20T00:00:00.000,12859.0498,12892.4502,12730.25,12813.40039,664000
2020-11-23T00:00:00.000,12926.4502,12968.84961,12825.7002,12960.2998,633100
2020-11-24T00:00:00.000,13055.15039,13079.09961,12978,13002.59961,571900
2020-11-25T00:00:00.000,12858.40039,13145.84961,12833.65039,13130,679000
2020-11-26T00:00:00.000,12987,13018,12790.40039,12906.4502,549800
2020-11-27T00:00:00.000,12968.9502,13035.2998,12914.2998,13012.0498,1162400
2020-12-01T00:00:00.000,13109.0498,13128.40039,12962.7998,13062.2002,583600
2020-12-02T00:00:00.000,13113.75,13128.5,12983.5498,13121.40039,717700
2020-12-03T00:00:00.000,13133.90039,13216.59961,13107.90039,13215.2998,713700
2020-12-04T00:00:00.000,13258.5498,13280.0498,13152.84961,13177.40039,640500
2020-12-07T00:00:00.000,13355.75,13366.65039,13241.9502,13264.84961,591700
2020-12-08T00:00:00.000,13392.9502,13435.4502,13311.0498,13393.84961,543200
2020-12-09T00:00:00.000,13529.09961,13548.90039,13449.59961,13458.09961,502600
2020-12-10T00:00:00.000,13478.2998,13503.5498,13399.2998,13488.5,553400
2020-12-11T00:00:00.000,13513.84961,13579.34961,13402.84961,13512.2998,787700
2020-12-14T00:00:00.000,13558.15039,13597.5,13472.4502,13571.4502,558400
2020-12-15T00:00:00.000,13567.84961,13589.65039,13447.0498,13547.2002,497600
2020-12-16T00:00:00.000,13682.7002,13692.34961,13606.4502,13663.09961,462200
2020-12-17T00:00:00.000,13740.7002,13773.25,13673.5498,13713.5498,416000
2020-12-18T00:00:00.000,13760.5498,13772.84961,13658.59961,13764.40039,519400
2020-12-21T00:00:00.000,13328.40039,13777.5,13131.4502,13741.90039,687300
2020-12-22T00:00:00.000,13466.2998,13492.0498,13192.90039,13373.65039,696200
2020-12-23T00:00:00.000,13601.09961,13619.4502,13432.2002,13473.5,458700
2020-12-24T00:00:00.000,13749.25,13771.75,13626.90039,13672.15039,471400
2020-12-28T00:00:00.000,13873.2002,13885.2998,13811.5498,13815.15039,403600
2020-12-29T00:00:00.000,13932.59961,13967.59961,13859.90039,13910.34961,439600
2020-12-30T00:00:00.000,13981.9502,13997,13864.9502,13980.90039,380700
2020-12-31T00:00:00.000,13981.75,14024.84961,13936.4502,13970,452400
