Price,Close,High,Low,Open,Volume
Ticker,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS
Date,,,,,
2021-02-05,20.357011795043945,20.440101956067952,20.066197023866433,20.066197023866433,5651105
2021-02-08,20.190834045410156,20.481648853638944,20.149289752011704,20.27392421702027,4157444
2021-02-09,20.190834045410156,20.481648853638944,20.149289752011704,20.35701438863038,2912287
2021-02-10,20.60628318786621,20.73091923689696,20.190833917265575,20.232379795213557,6727657
2021-02-11,20.481647491455078,20.73091798970705,20.357013034735644,20.689372114258504,2807986
2021-02-12,20.814008712768555,21.146369411304896,20.68937424322406,20.772464417858146,16052786
2021-02-15,20.980186462402344,21.146366791079274,20.814006133725414,21.104820916503506,7521231
2021-02-16,20.980186462402344,21.478725863620063,20.85555200830118,20.980186462402344,13491016
2021-02-17,20.980186462402344,21.146366791079274,20.938642172639646,20.980186462402344,3637972
2021-02-18,21.354093551635742,21.60336248484326,20.980188567011243,20.980188567011243,15222867
2021-02-19,21.478727340698242,21.76954214347548,20.938643612576616,21.478727340698242,16288388
2021-02-22,20.998510360717773,21.697006529215592,20.823887567600014,21.697006529215592,10052312
2021-02-23,20.736574172973633,21.26044585356982,20.649261948650572,20.954853901110198,6769624
2021-02-24,20.736574172973633,20.867541676787138,20.125390268054385,20.780229452464077,2424638
2021-02-25,21.21678924560547,21.740660934519397,20.780229782400895,20.780229782400895,12048325
2021-02-26,21.08582305908203,21.609694780775346,20.911200262079124,21.08582305908203,7820576
2021-03-01,21.39141273498535,22.00259662212178,21.12947773497952,21.216788291420055,23215734
2021-03-02,21.74066162109375,22.046253588056043,21.47872660103592,21.65334939262706,8916510
2021-03-03,21.65334701538086,22.089906444443713,21.609691738611396,22.046251167674253,9141453
2021-03-04,22.65743637084961,23.268618608380304,21.435068565103904,21.47872550979034,22309888
2021-03-05,22.482810974121094,22.919370410511792,21.871627097037276,22.744745969818677,11850526
2021-03-08,22.570125579833984,22.788405321098644,22.35184583856933,22.526468632375696,6820552
2021-03-09,22.26453399658203,22.74474876958708,22.0462542515175,22.657438203835103,4765064
2021-03-10,22.002595901489258,22.482810607552587,21.958938959356733,22.264530892916152,3310966
2021-03-12,21.435068130493164,22.002596742514708,21.304100629773625,21.827972297993906,6170361
2021-03-15,21.21678924560547,21.566038148442882,20.99850951400318,21.478725922733528,3227554
2021-03-16,21.17313575744629,21.435070791401476,21.129480473567867,21.17313575744629,2574165
2021-03-17,20.998510360717773,21.30410233035168,20.867542849543888,21.173134819177793,4475798
2021-03-18,20.867542266845703,21.173134227946363,20.69291947860405,21.04216672042957,3560859
2021-03-19,21.304101943969727,22.089908662103507,20.30001548939088,20.8675424710796,22945571
2021-03-22,20.998510360717773,21.30410233035168,20.9548550787739,21.2604470484078,3389437
2021-03-23,21.08582305908203,21.216790573169785,20.998510827909428,21.129480007339478,3705862
2021-03-24,20.95485496520996,21.1731347044309,20.780230507696313,21.129479422723612,5147794
2021-03-25,20.43098258972168,20.954854279784737,20.25635980326212,20.954854279784737,6007633
2021-03-26,20.30001449584961,20.69291866835775,20.12539004910329,20.474638942595927,4100684
2021-03-30,21.87162971496582,22.70109340952779,20.343671504709143,20.343671504709143,13881000
2021-03-31,21.347759246826172,22.17722125995844,21.21679007049906,22.002598467092714,6440551
2021-04-01,21.522380828857422,21.65334833247414,21.39141332524071,21.43506860466556,1979510
2021-04-05,21.478727340698242,21.74066236977632,21.129480080146706,21.5660395721717,3993737
2021-04-06,21.347759246826172,21.740661779780744,21.30410229960305,21.56603898691502,1568587
2021-04-07,21.304101943969727,21.56603862690914,21.216789716323255,21.391414171616198,1873450
2021-04-08,21.304101943969727,21.47872639926267,21.216789716323255,21.47872639926267,1730224
2021-04-09,21.17313575744629,21.347760223644634,21.129480473567867,21.216791041324708,1928568
2021-04-12,20.474639892578125,20.998509926439304,20.430982946194877,20.998509926439304,3465786
2021-04-13,20.736574172973633,20.82388639729669,20.430982220514007,20.518294444837068,2686553
2021-04-15,20.91119956970215,21.042167079453524,20.605607603387444,20.867542622890195,3393922
2021-04-16,20.998510360717773,21.085822589947785,20.736575338370002,21.085822589947785,1908641
2021-04-19,20.561952590942383,20.911201536924654,20.43098506887023,20.823889300429087,2128019
2021-04-20,20.69291877746582,20.82388628054504,20.60560655363229,20.60560655363229,1896756
2021-04-22,20.649261474609375,20.736573696928023,20.4746386953142,20.69291841843976,2158557
2021-04-23,21.304101943969727,21.435069452768317,20.605607453482417,20.692919681128885,4356361
2021-04-26,21.04216766357422,21.391414921053578,20.99851071555037,21.304102690348167,1835790
2021-04-27,21.21678924560547,21.435068977207756,21.042166459528953,21.042166459528953,1633995
2021-04-28,21.347759246826172,21.478726757811028,21.21679007049906,21.30410229960305,1714739
2021-04-29,21.260446548461914,21.478726283732893,21.17313432128508,21.34775877563875,1764756
2021-04-30,21.17313575744629,21.347760223644634,20.998511291247944,21.129480473567867,1483402
2021-05-03,21.04216766357422,21.216790459642755,20.91120015018725,20.99851071555037,1756570
2021-05-04,21.39141273498535,22.089907178562314,20.954853291414224,21.04216551319687,11173666
2021-05-05,21.260446548461914,21.653349072744348,21.17313432128508,21.522381564650203,2275780
2021-05-06,21.21678924560547,21.391413697024174,21.129478685238308,21.391413697024174,1679686
2021-05-07,21.304101943969727,21.60969390806126,21.216789716323255,21.304101943969727,5381549
2021-05-10,21.609697341918945,21.784321824960337,21.304105329267756,21.39141757078845,4742325
2021-05-11,23.137649536132812,23.661521179453285,21.435067111676787,21.56603627151344,31064357
2021-05-12,23.22496795654297,24.098087040132235,23.006688185645654,23.35593548601286,26568254
2021-05-14,22.570125579833984,23.705179568273298,22.439158068143644,23.574212056582954,9141040
2021-05-17,22.308189392089844,22.83206111595815,22.264534108993445,22.570126086695147,6006239
2021-05-18,22.351842880249023,22.61377786896198,22.308185938568837,22.482810374605503,4858120
2021-05-19,22.308189392089844,23.050340862124752,22.177221877458344,22.351846340528546,5900235
2021-05-20,22.308189392089844,22.613781369791546,22.220878825897046,22.351846340528546,3185232
2021-05-21,22.351842880249023,22.61377786896198,22.308185938568837,22.308185938568837,2619013
2021-05-24,22.308189392089844,22.526469138256445,22.264534108993445,22.351846340528546,3184899
2021-05-25,22.3955020904541,22.657438790519418,22.308189857099,22.482814323809208,5315265
2021-05-26,22.439159393310547,22.570126912735304,22.308190208543426,22.48281467800468,7413639
2021-05-27,22.78840446472168,23.268619211320786,22.395500279073538,22.526467785842183,19672587
2021-05-28,22.65743637084961,23.31227555306674,22.52646720213246,22.963026656943878,8499308
2021-05-31,22.701093673706055,23.13765316743117,22.57012615865698,22.61378144189257,5508713
2021-06-01,22.482810974121094,22.87571513300956,22.395498753774536,22.70109069231644,2753286
2021-06-02,22.52646827697754,22.61378050517434,22.39550076735346,22.39550076735346,4707521
2021-06-03,22.65743637084961,23.006683601630314,22.570124146818895,22.613779426163173,8410389
2021-06-04,22.78840446472168,23.050339478258973,22.61378001213535,22.701092238428515,6404328
2021-06-07,23.006683349609375,23.268618353490062,22.832058903460823,22.919371126535097,7601356
2021-06-08,23.48689842224121,23.879802599154633,23.268618694032014,23.355930918384125,14951254
2021-06-09,23.181306838989258,24.010770485535545,23.093996278588335,23.7488354736484,20204443
2021-06-10,23.61786651611328,23.792490969179923,23.399586782451077,23.443243728388843,16640258
2021-06-11,23.4432430267334,24.010769984200618,23.05033885176416,23.967114704911662,28049476
2021-06-14,23.4432430267334,23.661522753862492,22.832059124635066,23.574210529942423,11083031
2021-06-15,23.661523818969727,23.748836046820095,23.530556309865286,23.617866872373426,12044701
2021-06-16,23.57421112060547,23.792490853203667,23.39958666839003,23.792490853203667,5725598
2021-06-17,23.268617630004883,23.574209568592085,23.137650132136677,23.53055429108338,4846637
2021-06-18,23.22496795654297,23.399590774055326,22.701096173320913,23.312280197970395,8429659
2021-06-21,23.268617630004883,23.355929850364383,22.744745973189975,22.919370413908972,4462875
2021-06-22,23.53055763244629,23.705180432619816,23.268620934172517,23.31227788322264,6479365
2021-06-23,23.312274932861328,23.70517743253344,23.224962711153488,23.6178652108256,4069662
2021-06-24,23.093996047973633,23.443243282116338,23.050339102866936,23.312275777480597,2783289
2021-06-25,23.22496795654297,23.53055996886771,22.919375944218228,23.137655715115546,4344826
2021-06-28,23.312274932861328,23.399585489227054,23.137650489445647,23.312274932861328,2290358
2021-06-29,22.482810974121094,23.53055428759561,21.871627097037276,23.31227456940026,28054648
2021-06-30,22.875717163085938,23.006684672557274,22.264533231763384,22.39550074123472,8695846
2021-07-01,22.919374465942383,23.050341986965005,22.74474999435063,22.963029751169127,2673177
2021-07-02,22.919374465942383,23.050341986965005,22.78840694491976,23.006686701738257,3626828
2021-07-05,22.963027954101562,23.09399713021703,22.875717390480922,22.919372672291242,2723176
2021-07-06,22.832059860229492,23.093996540428677,22.57012484537252,22.96302736765798,5622628
2021-07-07,23.22496795654297,23.312280197970395,22.74475146136338,22.832063702790805,4656092
2021-07-08,22.832059860229492,23.312276274590225,22.74474763349643,23.224964047857164,2930027
2021-07-09,22.78840446472168,22.96302725196581,22.701092238428515,22.744747518903996,2585440
2021-07-12,22.701093673706055,23.13765316743117,22.657438390470464,22.875718137333024,6089920
2021-07-13,22.78840446472168,22.875716691014844,22.701092238428515,22.875716691014844,2470157
2021-07-14,22.701093673706055,22.832061188755127,22.657438390470464,22.78840590551954,2509408
2021-07-15,22.78840446472168,22.832059745197164,22.701092238428515,22.744747518903996,2527777
2021-07-16,22.613780975341797,22.83206071770097,22.395501232982625,22.744748487688845,10308628
2021-07-19,22.701093673706055,22.744748956941642,22.482813926843495,22.526469210079085,3342052
2021-07-20,22.3955020904541,22.701094074525802,22.264534573092615,22.701094074525802,3115871
2021-07-22,22.701093673706055,22.78840590551954,22.482813926843495,22.482813926843495,2206122
2021-07-23,22.744747161865234,22.919371611710375,22.613779657152467,22.701091882075037,7898554
2021-07-26,22.482810974121094,22.788402912663003,22.395498753774536,22.70109069231644,8873785
2021-07-27,22.613780975341797,22.744748487688845,22.48281346299475,22.613780975341797,3503955
2021-07-28,22.52646827697754,22.701092733371137,22.39550076735346,22.657437451943856,2451551
2021-07-29,22.701093673706055,22.91937342056861,22.526469210079085,22.526469210079085,3691407
2021-07-30,22.919374465942383,23.006686701738257,22.57012718810126,22.701094709123883,4876663
2021-08-02,23.137649536132812,23.83614395033208,22.963025099911974,23.137649536132812,16880445
2021-08-03,23.050338745117188,23.312275415665496,23.00668346603021,23.137650968633288,6380683
2021-08-04,22.832059860229492,23.5742112894472,22.74474763349643,23.137651821124102,6560824
2021-08-05,22.875717163085938,23.006684672557274,22.657437425519632,22.832060216367335,3080199
2021-08-06,22.701093673706055,22.91937342056861,22.657438390470464,22.78840590551954,2914322
2021-08-09,22.875717163085938,23.050339953933644,22.701092706896,22.701092706896,2428946
2021-08-10,22.439159393310547,22.96302947100958,22.35184715857992,22.96302947100958,3163939
2021-08-11,22.701093673706055,22.875718137333024,22.08990971635397,22.526469210079085,4603628
2021-08-12,22.701093673706055,22.832061188755127,22.61378144189257,22.832061188755127,2300752
2021-08-13,23.22496795654297,23.486903015482753,22.701096173320913,22.788408414748336,4759762
2021-08-16,22.875717163085938,23.35593191959492,22.788404934990968,23.35593191959492,5623083
2021-08-17,22.832059860229492,23.05033959439104,22.74474763349643,22.87571680626713,5671260
2021-08-18,22.875717163085938,23.443244147689892,22.788404934990968,22.875717163085938,7242368
2021-08-20,22.919374465942383,23.050341986965005,22.78840694491976,22.875719180715635,3558159
2021-08-23,22.875717163085938,23.093996900652247,22.657437425519632,22.96302772583867,4587709
2021-08-24,22.963027954101562,23.224964640990244,22.875717390480922,23.050340183064456,6301003
2021-08-25,23.050338745117188,23.181306247720265,22.919371242514107,22.963026521601083,4284460
2021-08-26,23.050338745117188,23.181306247720265,22.963026521601083,23.050338745117188,2871355
2021-08-27,23.137649536132812,23.224961754243232,22.963025099911974,23.050337318022393,5524479
2021-08-30,23.312274932861328,23.35593021104419,23.18130576762851,23.224962711153488,2792931
2021-08-31,23.53055763244629,23.74883738166994,23.35593316693044,23.486900683396165,18999730
2021-09-01,23.74883460998535,24.971200729909125,23.268618218533135,23.61786544346248,105905264
2021-09-02,24.490985870361328,24.7965778357925,23.836146658155496,23.92345888618472,24507853
2021-09-03,24.185394287109375,24.66560901777883,24.054425119343026,24.66560901777883,7431436
2021-09-06,23.879802703857422,24.360017441886328,23.792490479122485,24.360017441886328,5534062
2021-09-07,23.836145401000977,24.010769847849467,23.48689817264614,23.836145401000977,7609984
2021-09-08,24.010772705078125,24.09808493889233,23.792492953213777,23.923460471263915,2015915
2021-09-09,23.923460006713867,24.14173975433962,23.748837207818656,24.054427522220855,2835567
2021-09-13,24.098081588745117,24.141736866912034,23.836144923717278,23.923457145393225,3603814
2021-09-14,24.098081588745117,24.185393810421065,23.836144923717278,24.098081588745117,3118139
2021-09-15,24.403675079345703,24.62195481470535,24.010770889561446,24.141738397708792,11351765
2021-09-16,24.84577178955078,24.97840012549132,24.492095664889078,24.580513431208914,8689658
2021-09-17,24.492094039916992,24.889979021340217,24.005787925118817,24.889979021340217,8478012
2021-09-20,24.7131404876709,24.7573493655251,24.271044963286524,24.44788216116392,5160370
2021-09-21,24.271045684814453,24.845769546307377,24.094206795219414,24.845769546307377,3057872
2021-09-22,24.138416290283203,24.492094078497423,24.049998529690328,24.492094078497423,2010083
2021-09-23,24.536300659179688,24.84576785163262,24.09420515180708,24.22683346672676,8964666
2021-09-24,24.7131404876709,24.934188249863087,24.536301603332912,24.536301603332912,6112661
2021-09-27,24.536300659179688,24.84576785163262,24.182624590573706,24.801557289019044,2639851
2021-09-28,25.02260971069336,25.5531247558006,24.492096352046953,24.58051412084746,15391270
2021-09-29,25.906797409057617,26.127845174276406,25.111025791562106,25.55312132199968,49407780
2021-09-30,26.39310646057129,26.614154250548502,25.995219764027986,26.26047812387712,16721645
2021-10-01,25.729961395263672,26.348894154541213,25.464703052892705,26.348894154541213,8758023
2021-10-04,26.260475158691406,26.43731235882923,25.951007950374454,26.083636272092974,5360130
2021-10-05,26.614151000976562,26.702570443463646,26.348892673515312,26.437312116002396,13082841
2021-10-06,26.746780395507812,26.835199841545425,26.52573262364411,26.746780395507812,11816465
2021-10-07,27.01203727722168,27.277295617593722,26.879408950265994,27.10045672401236,5925842
2021-10-08,27.05624771118164,27.4099238101495,26.835199938519146,27.4099238101495,5049101
2021-10-11,27.01203727722168,27.40992394454941,26.879408950265994,27.40992394454941,7480325
2021-10-12,26.614151000976562,27.188874847451718,26.481522680476235,27.056246526951387,4625421
2021-10-13,25.906797409057617,26.879407913312402,25.68574964383883,26.879407913312402,7779181
2021-10-14,27.321504592895508,27.586762934191214,26.127846273216534,26.2162657203151,14468309
2021-10-18,31.388782501220703,32.759277964013705,27.54255106870858,27.94043771866041,99121664
2021-10-19,30.10670280456543,32.405601422908006,29.62039843029405,32.00771479926016,32946758
2021-10-20,28.559370040893555,30.283543250932325,28.33832227993784,30.283543250932325,11853827
2021-10-21,27.498340606689453,29.310933179731823,27.188873417490953,29.001464304072815,12293127
2021-10-22,28.647790908813477,28.957256422172055,27.409922109536907,27.852017627432666,17399594
2021-10-25,28.647790908813477,29.31093418565711,27.852017627432666,29.08988642670923,11105504
2021-10-26,27.852020263671875,29.001468044413727,27.675181365191257,28.559372484672906,12705415
2021-10-27,27.94043731689453,28.426743402782943,27.76359843357864,28.161485077809107,5069463
2021-10-28,27.498340606689453,28.42674217428496,27.321501731015882,28.249903298611386,6233438
2021-10-29,27.144668579101562,27.542553578854843,26.61415355963644,27.542553578854843,6302140
2021-11-01,28.249906539916992,28.38253318219858,27.27729598503906,27.40992431378135,4458450
2021-11-02,27.94043731689453,28.515161157980312,27.852017875236584,28.294113397065736,3700476
2021-11-03,26.879409790039062,28.161487592407244,26.702572577393585,28.161487592407244,7219594
2021-11-04,27.36571502685547,27.498343353629267,27.056247806742817,27.144667253412244,1573909
2021-11-08,28.249906539916992,28.426745435880505,27.27729598503906,27.586763209744863,6713458
2021-11-09,28.824628829956055,29.04567660740333,28.20569606498011,28.29411551325116,5772115
2021-11-10,28.515161514282227,29.355143690837572,28.382531506907785,28.91304816348436,4463155
2021-11-11,28.33832359313965,28.647792496571167,28.073066942284996,28.603580243994298,4698113
2021-11-12,28.559370040893555,29.266722201367596,28.382531157544754,28.603578918500464,10547305
2021-11-15,28.117277145385742,28.868841626590655,28.028859381912916,28.559372708592818,4777578
2021-11-16,29.974077224731445,30.68142937316936,28.117274040545677,28.294112920885432,22872229
2021-11-17,29.310935974121094,30.814058128345696,29.04567594886138,30.062497051233393,14367451
2021-11-18,28.824628829956055,29.66461105883998,28.338324394156334,29.399354400487535,11326550
2021-11-22,27.719390869140625,29.0898880636124,27.586762543600944,29.0898880636124,8147305
2021-11-23,27.94043731689453,28.24990451946705,27.14466571489417,27.675178991920692,5476269
2021-11-24,27.630970001220703,28.426743286424315,27.54255055992468,28.205693839953977,7554572
2021-11-25,27.498340606689453,27.76359723373931,27.321501731015882,27.71938835805117,4193270
2021-11-26,27.100460052490234,27.58676622633676,26.967831709245143,27.365718425441308,5018226
2021-11-29,26.79098892211914,27.27729502568486,25.729960643036975,26.525732273963758,7389085
2021-11-30,27.498340606689453,27.675177795902524,26.790986790455662,26.83519735260431,5416702
2021-12-01,27.896228790283203,28.117276567342373,27.498343803453114,27.719391580512283,5763012
2021-12-02,28.515161514282227,28.64779152165667,28.1172748650801,28.1172748650801,6183580
2021-12-03,28.780418395996094,29.797239466552217,28.60357950899661,28.736209517476528,11495189
2021-12-06,29.531984329223633,29.753032106020452,28.69200210281144,28.91304987960826,18407697
2021-12-07,29.664609909057617,30.50459210538434,29.44356214017802,29.79723991955389,6480043
2021-12-08,29.797237396240234,30.85826727159557,29.708816272423377,30.150911772744685,6583659
2021-12-09,29.089889526367188,30.327755084622744,29.00146838961369,30.327755084622744,7198862
2021-12-10,28.38253402709961,29.17830739616358,28.20569681233264,29.08988963201047,12527829
2021-12-13,28.16148567199707,28.82462728227205,27.852018462895,28.603579516693518,5282213
2021-12-14,27.984643936157227,28.29411111375602,27.85201562760358,27.94043506212616,2628857
2021-12-15,27.36571502685547,28.47095389407159,27.277295580186042,28.073067227289517,8299994
2021-12-16,27.321504592895508,27.852019589026238,27.233085145796938,27.719391261608727,6574893
2021-12-17,27.763599395751953,28.028857729918567,26.790988876728985,27.32150385860157,6181243
2021-12-20,25.995216369628906,27.542550697421827,25.86258805025306,27.542550697421827,7184222
2021-12-21,27.36571502685547,27.71939112707249,26.216265593074297,26.30468503974372,5796186
2021-12-22,27.409923553466797,27.54255187853015,26.835199687218495,27.321504107937674,4400281
2021-12-23,27.321504592895508,27.719391261608727,27.233085145796938,27.45413292031302,2121388
2021-12-24,26.8351993560791,27.40992321523546,26.6141515882143,27.321503770797413,3175921
2021-12-27,26.5699405670166,26.967827216932637,26.5257316887862,26.65836000993801,4479995
2021-12-28,27.321504592895508,27.719391261608727,26.658361269347264,26.658361269347264,5134587
2021-12-29,27.100460052490234,27.984651256072045,26.967831709245143,27.409927311036046,4706368
2021-12-30,27.630970001220703,28.29411328125,27.056246162487426,27.10045503990515,53960683
2021-12-31,27.36571502685547,27.76360000717687,27.277295580186042,27.36571502685547,3573999
2022-01-03,27.586763381958008,27.807811160061963,27.365715603854053,27.454133365927067,2389441
2022-01-04,27.719390869140625,27.984647520219983,27.454132531600607,27.76359974883363,5352834
2022-01-05,27.852020263671875,27.940439712912184,27.586763602411672,27.852020263671875,3605860
2022-01-06,28.33832359313965,28.780419135537837,27.940438616857673,28.028858062629443,12588694
2022-01-07,27.586763381958008,28.51516337541034,27.454133365927067,28.426745613337324,7081993
2022-01-10,27.896228790283203,28.249906582746437,27.67518101322403,27.85201990945565,4365834
2022-01-11,27.454133987426758,27.80781178956812,27.321505654854118,27.365716223352162,3487172
2022-01-12,27.852020263671875,28.338324704802492,27.498344153171363,27.586763602411672,5834931
2022-01-13,28.028858184814453,28.382532596521973,27.63097152033733,28.117275944511,5536473
2022-01-14,27.586763381958008,28.07306781920243,27.498343933424284,28.07306781920243,5556716
2022-01-17,27.807809829711914,28.02885759724075,27.630970941104597,27.719390385408254,7092680
2022-01-18,27.67517852783203,28.073065165390286,27.58676077411735,27.98464572521506,4155691
2022-01-19,27.498340606689453,27.807807795887957,27.454130044540808,27.76359723373931,2310667
2022-01-20,27.100460052490234,27.58676622633676,27.0562511668955,27.45413619663078,4358241
2022-01-21,26.92361831665039,27.40992272262892,26.835198873801403,27.05624663769357,3541778
2022-01-24,26.348894119262695,26.923619683733275,26.12784634414653,26.87940911683363,3780076
2022-01-25,26.43731117248535,26.746778366915322,25.951006785852925,26.260473980282892,4304781
2022-01-27,26.481521606445312,27.80780813057859,26.393102167544324,26.437311043764556,3808475
2022-01-28,26.304685592651367,26.879409478391945,26.216266144123423,26.658361700302436,8797384
2022-01-31,26.525732040405273,26.658360363315175,26.34889315221832,26.525732040405273,3324551
2022-02-01,26.43731117248535,26.746778366915322,26.348891733153856,26.702569490479842,3268283
2022-02-02,26.481521606445312,26.83519767558875,26.437311043764556,26.70256936046753,3171121
2022-02-03,26.481521606445312,26.83519767558875,26.437311043764556,26.525730482665544,3706845
2022-02-04,26.43731117248535,26.702569490479842,26.39310229604987,26.658358927583826,2252827
2022-02-07,26.481521606445312,26.614149921566536,26.393102167544324,26.525730482665544,2895330
2022-02-08,26.127845764160156,26.569941304578844,26.08363688470255,26.481523545663627,3674570
2022-02-09,26.304685592651367,26.348894473684986,26.172057263089805,26.304685592651367,2558294
2022-02-10,26.17205810546875,26.34889532175565,25.99521920272109,26.34889532175565,4339168
2022-02-11,25.906797409057617,26.17205573919653,25.729960208758953,26.08363629581689,3409504
2022-02-14,26.0394287109375,26.393104815565266,25.37628538233767,25.641542039193325,5479007
2022-02-15,26.39310646057129,26.614154250548502,25.86259142733382,26.08363921731103,6260947
2022-02-16,26.525732040405273,26.61415148449875,26.4373125963118,26.481523161588846,1854214
2022-02-17,26.481521606445312,26.79098711290799,26.393102167544324,26.614149921566536,4180425
2022-02-18,26.481521606445312,26.658358797786768,26.437311043764556,26.481521606445312,2232378
2022-02-21,26.5699405670166,26.65836000993801,26.304683924712982,26.614151131707608,3801085
2022-02-22,26.625410079956055,26.810309471297515,26.39428672244487,26.4867364181156,4775889
2022-02-23,26.116941452026367,26.67163790632861,26.070717482222605,26.62541217319343,3717405
2022-02-24,25.192445755004883,26.070715211429302,25.09999606011843,25.747142160992343,7407497
2022-02-25,25.608469009399414,26.024489999661647,25.19244625580588,25.562243279371632,5890171
2022-02-28,25.331119537353516,25.839591980005963,25.00754648536219,25.331119537353516,4516866
2022-03-02,26.902759552001953,27.272556576646146,25.19244632927483,25.238670296106115,7467734
2022-03-03,27.087657928466797,27.45745672662402,26.209390191171774,27.180107628006105,5384076
2022-03-04,25.93204116821289,27.087658007497446,25.885817199974053,27.087658007497446,5297945
2022-03-07,26.486736297607422,26.671635688107635,25.5622428717689,25.608468601059588,6072026
2022-03-08,26.486736297607422,26.99520873981737,26.16316324589768,26.57918599285753,5395346
2022-03-09,26.6716365814209,26.94898391312914,26.625410850581968,26.902759945621543,3259116
2022-03-10,26.394287109375,27.041433225225745,26.348063142527646,27.041433225225745,2787791
2022-03-11,26.301841735839844,26.625413061929585,26.16316629513684,26.5791890905829,3275611
2022-03-14,25.978267669677734,26.532964121639637,25.74714429497123,26.48673838869949,9659681
2022-03-15,26.024492263793945,26.30184137809612,25.932042559026552,26.163165939279306,7059706
2022-03-16,26.163166046142578,26.301841485525813,25.88581869403903,26.20939178038081,8735064
2022-03-17,25.93204116821289,26.348063935687875,25.747143531926177,26.255614235878838,13183789
2022-03-21,25.793367385864258,26.394287786963034,25.7009176864649,26.116940452096323,7828677
2022-03-22,25.74714469909668,25.978268077430883,25.700918965430976,25.885818373430915,2685177
2022-03-23,25.37734603881836,25.932040701016376,25.331120308080973,25.74714306806081,4705969
2022-03-24,25.331119537353516,25.7471422846754,25.238669842022954,25.28489557135387,5313291
2022-03-25,25.192445755004883,25.562242771219434,25.146221789227287,25.562242771219434,3000370
2022-03-28,25.331119537353516,25.608468623345196,25.099996180692752,25.238669842022954,9652721
2022-03-29,25.284894943237305,25.839591338109862,25.007545864135412,25.37734463627127,54180022
2022-03-30,25.238672256469727,25.56224533941553,25.192448286048087,25.423571664819168,9478663
2022-03-31,25.700916290283203,27.41122946460014,25.238669581728963,25.284895310583142,15970927
2022-04-01,25.74714469909668,26.255615426099354,25.469795587096772,25.700918965430976,10739176
2022-04-04,26.348064422607422,26.579187794735557,26.024491348961753,26.163165019572357,7400381
2022-04-05,27.365007400512695,27.596130770849236,26.163164816763857,26.44051391916653,13070901
2022-04-06,27.365007400512695,27.873478109920534,27.133884030176155,27.549905038783102,14502551
2022-04-07,28.42817497253418,28.936645689474588,26.94898502780108,27.503681477492417,25111556
2022-04-08,28.243274688720703,28.982870519722542,28.104601021448904,28.566847754575797,10576793
2022-04-11,29.583791732788086,29.76869113645057,28.05837782423248,28.104601793482402,22811982
2022-04-12,28.705522537231445,29.722467505622717,28.520624894795098,29.583792069631187,8718391
2022-04-13,29.167768478393555,29.861138585772146,28.75174747196522,28.890421140774666,8380087
2022-04-18,30.60073471069336,31.06298147989817,28.93664704688863,29.260220137998296,32405205
2022-04-19,31.155427932739258,32.63461594533396,30.508281854730672,30.693181237970613,36561595
2022-04-20,32.26482391357422,32.727070654303574,31.432778369596274,31.617677771220567,20353038
2022-04-21,33.32798767089844,33.65156248957784,32.542169660764685,32.727069053343975,34050132
