Price,Close,High,Low,Open,Volume
Ticker,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS
Date,,,,,
2021-01-01,74.7459716796875,75.13250695202083,73.24815763664814,73.44142158654125,19041567
2021-01-04,76.58201599121094,76.96855130037646,74.89093046459114,75.42241743626221,23712305
2021-01-05,78.41804504394531,79.43269183111218,75.27745796322237,75.37408993735059,46181972
2021-01-06,79.67428588867188,80.68894018128812,78.03151999567683,79.23943826186378,46157617
2021-01-07,79.094482421875,80.83388758242114,78.75626679969871,80.3507203014414,35219703
2021-01-08,80.25408935546875,81.75190352230733,79.81923437344642,81.51031987869972,41178215
2021-01-11,80.49566650390625,81.12377802856575,79.384380358471,80.78556242931515,25575169
2021-01-12,83.15308380126953,84.36100188453872,79.86754514026796,80.20576072907396,43670529
2021-01-13,82.9598159790039,84.6992210412007,80.93051498813912,83.97447016070991,37272052
2021-01-14,83.05644989013672,84.21605574946487,82.04180305734037,83.20140154412115,20620191
2021-01-15,82.66991424560547,85.03743067328624,81.51030849471447,83.49129704464492,35416980
2021-01-18,79.33606719970703,82.95982185900438,78.27310064082269,82.95982185900438,31480725
2021-01-19,82.52497100830078,82.81486694613224,79.81923135325586,79.9641830084453,25469132
2021-01-20,81.94517517089844,83.53962132670577,81.31705622063156,82.71823840984035,19476831
2021-01-21,80.20576477050781,82.81486501281869,79.43269420924305,82.62160105877612,16889392
2021-01-22,76.72695922851562,80.30239385745429,75.32576980822031,80.10912991036729,42934185
2021-01-25,76.58201599121094,81.1721052777504,75.37409775791109,81.1721052777504,55671719
2021-01-27,73.39310455322266,77.1134983891622,73.10320861795356,76.96854673525397,47062543
2021-01-28,74.50439453125,75.27746514310448,71.94360642359827,72.47509339081668,40097316
2021-01-29,72.86162567138672,75.95389324531213,72.47509038150918,75.9055809419196,28386915
2021-02-01,77.21012878417969,78.46635922301145,71.99192095832832,73.82795800090253,45909331
2021-02-02,80.78556823730469,81.26873552027008,76.96854965089712,78.75626712335955,47955673
2021-02-03,81.36536407470703,82.6216019065151,79.4810146995423,81.31705177197432,41816643
2021-02-04,86.58357238769531,87.45327493894568,81.60694808516848,82.09011535002453,94513383
2021-02-05,84.50595092773438,88.56456034019774,82.13843429987456,88.37128901243436,98504307
2021-02-08,86.9701156616211,88.56456925659376,84.55427911546495,85.03744642469618,70145365
2021-02-09,84.21605682373047,87.40495638932912,83.53961822069017,87.11506045020968,37086127
2021-02-10,85.13407135009766,86.92178877145109,83.44298590806517,85.0857590467109,57056934
2021-02-11,84.84417724609375,86.14872742649369,84.55427392931705,85.71387245132865,18482937
2021-02-12,84.36101531982422,85.52061391542087,83.10477736413779,85.03744660516425,18854969
2021-02-15,83.78120422363281,85.90714469998534,83.44298859882944,85.03744211295692,28371641
2021-02-16,87.2116928100586,87.93644371983747,83.68457024129188,84.45764082740834,45833754
2021-02-17,88.0330810546875,89.33763129713088,86.77685049152082,87.83981708267662,66947755
2021-02-18,89.96574401855469,90.88376625323687,87.16337238368122,88.66119386668784,48616071
2021-02-19,88.0330810546875,91.65683582400132,86.34199549567438,90.2556535955525,69544392
2021-02-22,87.06674194335938,89.38594635019837,86.00377540721789,87.88812484071656,38203233
2021-02-23,88.95109558105469,90.2556457095137,86.77684290944056,87.64653808004836,43925417
2021-02-24,90.88375854492188,91.3186061011467,88.95108963272828,89.72415277407764,27561130
2021-02-25,92.76811218261719,94.36256558526534,91.17365877996902,91.70514570503413,70938332
2021-02-26,91.94673156738281,93.15464972414678,89.86911086323931,91.60851595799838,50696555
2021-03-01,94.6041488647461,96.15028258762563,92.33326426809049,93.34791106784871,62133610
2021-03-02,96.97167205810547,97.40652703559196,94.70078730639032,96.63345643509217,67108317
2021-03-03,101.70671081542969,101.94829445157085,99.0492908178769,101.07859188695316,85272517
2021-03-04,105.62036895751953,110.16213838032077,99.29087472436807,100.30552894794266,147425687
2021-03-05,103.73600769042969,106.97322680933009,100.49878857152929,106.97322680933009,75015270
2021-03-08,105.3787841796875,108.08451645900976,104.55739392542701,105.23383252466814,57273663
2021-03-09,103.39779663085938,106.92491920539351,101.17522422155086,106.29680027471524,51804429
2021-03-10,103.73600769042969,105.57204472538054,102.23819363044002,105.42709307504677,43852673
2021-03-12,109.43738555908203,110.64530372198581,103.39779474456316,104.75066456152487,162828658
2021-03-15,107.79461669921875,110.30708493112365,104.36412626644184,110.16213328124417,101454870
2021-03-16,106.00688934326172,108.519364885419,105.42709013066658,108.22946159284793,50275101
2021-03-17,99.82235717773438,106.77996265511193,98.95265464992538,105.52372485132705,64241698
2021-03-18,97.16493225097656,103.01125127127588,92.76810753841823,101.0785823642255,102669579
2021-03-19,100.64375305175781,101.22355235445748,93.05802769111239,96.63346286821717,118996777
2021-03-22,101.22354125976562,102.91462667460658,100.30552641215661,101.36849291269003,74913152
2021-03-23,101.0302734375,102.3831358195568,100.49878652130123,101.41680133377506,41887531
2021-03-24,97.84136962890625,102.04492329400907,97.45483434845544,99.5324550298997,49603176
2021-03-25,95.32891082763672,98.75939427236541,93.34792192652517,98.3728663260931,78179436
2021-03-26,99.96730041503906,100.83700293379839,96.63344936109995,97.55146418101157,78988471
2021-03-30,100.11225891113281,101.80334439062001,99.3391956868958,101.80334439062001,47450305
2021-03-31,99.77404022216797,102.28650852565012,99.38750493565978,100.16057550867615,35702981
2021-04-01,101.51344299316406,101.94829057265413,100.06394123146757,100.4021568346873,34637782
2021-04-05,99.87067413330078,101.94829488750833,97.06830246757067,101.46512761315995,48340372
2021-04-06,101.17521667480469,103.73600451037552,99.00096410409215,100.30552154455725,56713336
2021-04-07,100.93363952636719,102.09324539528065,100.01562466445637,100.83700754709459,36218955
2021-04-08,101.41679382324219,103.15619871785458,101.17521021968749,101.46511349297172,36910799
2021-04-09,100.59542846679688,102.62472961358169,99.53246190158082,101.8033466937578,35350727
2021-04-12,89.0960464477539,97.59979380774487,86.87348130932408,97.59979380774487,125893617
2021-04-13,92.62316131591797,93.05801626897882,88.46792734613553,89.19267822868973,76861733
2021-04-15,90.98039245605469,93.44454094811802,90.1590096253669,91.5118719947129,38846301
2021-04-16,93.87940216064453,94.6524653701465,90.88376655716104,91.8017814223657,49515934
2021-04-19,90.64218139648438,91.75346020222673,88.70951234643181,89.28931158693811,43657515
2021-04-20,90.44890594482422,92.76811017367551,89.28930751667208,92.76811017367551,35631799
2021-04-22,91.07703399658203,91.80178493024184,89.28931650139741,90.83545035202877,34186730
2021-04-23,92.42990112304688,93.63781930977632,90.4006000438509,91.0287116029122,40943046
2021-04-26,93.05802154541016,93.87940445103493,92.2849509445,92.47821490845372,24546834
2021-04-27,94.7007827758789,95.13563036001453,93.15464902139442,93.68612858283271,26892254
2021-04-28,94.65245819091797,95.81206397603799,94.36256227404814,95.28057706962295,32345591
2021-04-29,94.3625717163086,96.82672043273482,94.16930037984238,95.5704899221688,39809692
2021-04-30,95.52216339111328,97.98631930328172,93.00969517770547,93.68612637543357,40125740
2021-05-03,96.4885025024414,97.01998944933042,93.10633160690482,94.65246539892634,37404501
2021-05-04,97.64810943603516,99.91899415889812,96.63345520733908,97.2132544640736,55562146
2021-05-05,98.56612396240234,99.48413883460178,96.87503850226308,98.95265925637224,25421812
2021-05-06,99.43582153320312,101.12690690835097,98.17958373407443,99.09760593268298,35150275
2021-05-07,99.2425537109375,100.45047187865849,98.8077061195769,100.3538398997503,28791094
2021-05-10,106.24848175048828,106.77996870664447,99.72572348107788,100.25721043723406,70028129
2021-05-11,105.6686782836914,107.40808336864778,103.49442561376958,105.33046267621302,64737614
2021-05-12,103.0112533569336,106.82827894916907,101.61007131997121,106.63500763102282,61946163
2021-05-14,98.08295440673828,104.36412882687422,97.5997871436509,102.7696753841764,66640242
2021-05-17,99.96730041503906,100.7886906326461,98.22790275006753,99.04928559512746,40412520
2021-05-18,101.8033447265625,103.73601385235409,101.1269134815545,101.4651291040585,40666745
2021-05-19,100.74037170410156,103.39779158118817,100.40215610334543,101.51344225372745,31394002
2021-05-20,99.48413848876953,101.89997485199898,99.00097121612365,101.65839121567603,19494462
2021-05-21,101.36849975585938,102.43146632815139,99.82236588956665,100.35384548943875,27004076
2021-05-24,103.68769073486328,104.31580223720603,100.98195129189892,102.04491772572533,41530007
2021-05-25,103.83264923095703,105.66868643503342,103.05958597887867,104.65403953432785,35294915
2021-05-26,102.52809143066406,104.65403180510087,102.2381954972504,104.36412849913988,26772472
2021-05-27,102.76968383789062,103.39780280608203,101.36850160869655,102.52810018647455,21200089
2021-05-28,101.8033447265625,103.88096551129799,101.56176108583855,103.5910621934102,19973552
2021-05-31,102.8663101196289,103.34947739566765,100.30552945466161,101.75503128277784,29739476
2021-06-01,101.12691497802734,102.81800048811962,100.2088927061629,102.81800048811962,25038000
2021-06-02,104.46075439453125,104.7506576836121,100.83700014375509,100.98195178829552,31238619
2021-06-03,104.99224853515625,106.77996594755147,104.26749763505974,106.29679868082047,38360946
2021-06-04,104.50907897949219,105.42709381715599,103.39779281584053,105.42709381715599,19048139
2021-06-07,109.53401947021484,111.12847294788972,104.65403442950993,105.33046566365199,95358858
2021-06-08,113.10945892333984,115.1870722508021,110.16213567768119,110.54867096158603,93023993
2021-06-09,120.45360565185547,128.2325945185606,114.99381385562909,116.68489935350598,360661838
2021-06-10,123.30428314208984,126.0100153715903,120.88844684474267,123.69081842417485,140351463
2021-06-11,121.46825408935547,124.41557751543935,120.0670718935405,124.41557751543935,62530141
2021-06-14,119.24567413330078,121.9997258765998,112.67459684003745,121.9997258765998,86326236
2021-06-15,118.03776550292969,121.37161671599051,117.60291053652124,120.79181746666004,45450324
2021-06-16,121.7098388671875,123.59419574440103,116.10510265924341,117.89282017925535,84445896
2021-06-17,121.2695541381836,124.1557642926299,119.65524168087116,121.2695541381836,73801920
2021-06-18,118.82362365722656,122.00334194944325,114.42093679108038,121.66091224162454,73972898
2021-06-21,120.63362884521484,121.31848829336573,115.39931712877294,115.64391085517086,44593802
2021-06-22,118.82362365722656,122.39469338598225,118.28552196334226,121.51415451987145,44246677
2021-06-23,118.1387710571289,120.53578661455373,117.9430990597748,119.85092715940614,29338636
2021-06-24,116.27985382080078,118.82362703398206,115.64390865140346,118.13876759888218,28009357
2021-06-25,118.48119354248047,119.94875582615548,116.96471699466096,117.30714670130358,25945027
2021-06-28,119.89984130859375,120.82929443386034,118.18768531459169,119.36173215328715,27616278
2021-06-29,120.14443969726562,122.05226775048799,119.11714307512555,120.2911899595073,30981874
2021-06-30,119.45956420898438,121.22064187339898,119.06821278751364,120.73145446266243,30099781
2021-07-01,118.72578430175781,120.14443228598314,118.38335460363707,120.14443228598314,18570986
2021-07-02,118.33444213867188,119.94876222977855,117.9920124137482,119.36173877785109,22789936
2021-07-05,123.17739868164062,124.15577356002632,119.1171414434584,119.31281343337236,61606669
2021-07-06,120.34010314941406,123.76441502764942,119.41065005394175,123.27522761647293,31062811
2021-07-07,121.1717300415039,121.80767522027452,119.50849569494213,120.34011286822302,19773453
2021-07-08,120.73145294189453,124.10684304769636,119.75307813274533,121.41631232253602,33870196
2021-07-09,121.75874328613281,122.10118044444197,119.06821253283661,120.34010278379418,24078290
2021-07-12,121.12281036376953,123.56874750791344,120.78037319206315,123.27523206485306,26731429
2021-07-13,121.3674087524414,122.54145564108377,120.29119039604315,121.51415901521564,19316578
2021-07-14,121.85659790039062,123.27523853266196,121.4163247127005,122.29686362367258,23276074
2021-07-15,121.75874328613281,123.76441465162571,121.46523531896318,122.1500947067665,22522585
2021-07-16,121.4652328491211,122.68820134847913,120.97604544937788,122.68820134847913,13479996
2021-07-19,123.07955932617188,125.67224671157797,121.90550502552014,123.51982502366143,65614163
2021-07-20,119.16606140136719,123.61766255319046,118.57903051153745,122.93280313426621,48822351
2021-07-22,121.02496337890625,121.51415079347646,119.75308057966825,120.73145540880867,20890960
2021-07-23,120.24227142333984,122.7371228301522,119.94875598046414,122.1990211374238,18344408
2021-07-26,119.9487533569336,121.07388591080442,119.45956593911217,120.34010478407227,14838935
2021-07-27,118.53011322021484,121.07388630835739,117.60065264465761,120.1444331972078,16292819
2021-07-28,117.74740600585938,119.21496820983205,115.83957812645785,118.8236167958912,19451371
2021-07-29,120.09551239013672,121.31848094808109,118.08984096934488,118.13876269742573,16366211
2021-07-30,122.29685974121094,123.91117978267651,119.65525055656396,119.94875854129809,30163350
2021-08-02,130.56411743164062,131.10222657124083,122.8349622844144,123.81333710957291,102355625
2021-08-03,129.73251342773438,132.56979457252032,129.34115452336738,131.49357624653078,50457587
2021-08-04,128.80303955078125,131.73816402147568,127.28657051730785,130.12385153411978,33758053
2021-08-05,131.64035034179688,132.4719600783205,126.797397404763,129.2922415431506,39952286
2021-08-06,132.22735595703125,133.84168342843174,131.3957462858391,132.3251994142612,47743493
2021-08-09,129.1944122314453,134.037365139405,127.48225610740181,134.037365139405,66874756
2021-08-10,127.2376480102539,130.85763184948604,124.30252355755515,129.58574160088693,31526384
2021-08-11,126.79737854003906,128.8030349130789,123.76441072466764,127.48223790611226,32222624
2021-08-12,130.75979614257812,131.2979053098808,127.04198355863045,127.43332753731467,31898731
2021-08-13,129.68359375,131.5914217864191,129.14548457849307,131.44467152546991,23715152
2021-08-16,129.24331665039062,131.1511445187063,128.80303604870537,129.68358232326122,17472608
2021-08-17,128.2649383544922,130.07492272221117,125.7211579802532,129.24331312476653,21755033
2021-08-18,127.62899780273438,128.94980983838076,127.28657555821484,128.8519663806234,18082061
2021-08-20,123.47090911865234,127.3844087099175,122.54145595149011,126.2103618183012,27402061
2021-08-23,122.24793243408203,125.08522094351058,119.06821422588278,124.35143981854152,30434681
2021-08-24,123.17739868164062,123.86225811074743,120.97605520527281,122.29685979821191,22809811
2021-08-25,123.32415008544922,124.74279060063458,122.78604094415404,123.66657978245179,18144345
2021-08-26,122.93280792236328,123.86226109344848,121.8565970231046,123.71550336527498,16968193
2021-08-27,124.49819946289062,124.84062916696006,122.49252803784324,122.932801198282,12708091
2021-08-30,126.35710144042969,127.28656945813404,125.23197637421855,125.62332032886201,17545528
2021-08-31,126.25927734375,127.87358987428254,125.47657447820086,127.48224590591569,24301446
2021-09-01,130.51519775390625,131.3468223398748,125.91683898922305,126.89521382974354,31166001
2021-09-02,130.7108917236328,131.8849386098945,129.7325168302787,130.95548544697132,25276744
2021-09-03,130.95547485351562,132.52086559896244,130.36844399346376,131.15114683059463,19000628
2021-09-06,129.34115600585938,131.68926467252786,129.145484015841,131.49357775369356,14304796
2021-09-07,127.2376480102539,129.68358505416953,126.45494517043791,129.53681987424562,14561241
2021-09-08,130.36843872070312,130.61303241436298,126.6995333158053,127.77575153943438,16351745
2021-09-09,129.87925720214844,131.39574115712674,128.90088238329986,130.3195228848673,14453584
2021-09-13,128.2160186767578,129.87925282700937,127.58006610864008,129.87925282700937,13771980
2021-09-14,130.1238555908203,130.41737103280332,128.46062132467068,128.65629330972084,13305823
2021-09-15,137.02139282226562,139.2227361077503,129.92817556903717,130.22169099286472,68917060
2021-09-16,137.2170867919922,138.92924295517213,135.50493062881225,136.97249305439504,24490647
2021-09-17,134.9178924560547,138.44004806020837,133.15682958279405,137.80411034806605,27560843
2021-09-20,131.39573669433594,136.3365323474726,130.31951845862974,134.6243764726401,21535092
2021-09-21,132.9122314453125,133.35249714900982,128.3627793635983,131.83601312177174,22526116
2021-09-22,134.8689727783203,136.63003548345296,133.45031736867543,133.9884264969392,21321952
2021-09-23,140.5435333251953,141.76650181890156,135.7495028013927,136.18976847336404,42890085
2021-09-24,136.09194946289062,142.20679235880024,135.700590560263,141.86435518510302,29040576
2021-09-27,135.74952697753906,137.36383970520453,133.7927770391241,137.26601116557413,18192368
2021-09-28,137.02139282226562,139.76084522996504,136.04301802871686,136.97247109682527,29196888
2021-09-29,148.32164001464844,155.31701454053834,135.89626690835246,136.77681327091133,126746990
2021-09-30,155.3170166015625,157.71403213972886,148.02812652476425,149.20217342827263,111302311
2021-10-01,160.20887756347656,161.3829243674917,153.21350353757447,155.31700343940093,90310679
2021-10-04,164.95401000976562,168.7696660533587,160.4534796101497,162.65482308041092,93787605
2021-10-05,175.52044677734375,180.75475833530518,164.70941634093703,165.34535403879065,161189379
2021-10-06,172.14505004882812,178.89584539963067,169.06317527548944,178.89584539963067,101232618
