Price,Close,High,Low,Open,Volume
Ticker,JSWENERGY.NS,JSWENERGY.NS,JSWENERGY.NS,JSWENERGY.NS,JSWENERGY.NS
Date,,,,,
2020-01-01,65.76127624511719,66.76126228384891,65.38032606873452,66.23746214909046,281629
2020-01-02,66.18984985351562,67.99935799336275,65.76128538677187,65.85652112760145,1604845
2020-01-03,66.85651397705078,68.04697902127192,66.33271371720667,66.5708067260509,1021494
2020-01-06,63.856544494628906,66.80889619464581,63.38035850217387,66.80889619464581,719957
2020-01-07,66.76127624511719,67.14222650116503,64.09463898482582,64.28511047983886,819939
2020-01-08,67.80888366699219,69.04697017656692,65.09462491325563,65.23748216682529,935709
2020-01-09,66.09461212158203,68.8088706165749,65.90413337963979,68.66601337662347,763997
2020-01-10,65.14225006103516,68.04698047121548,64.76129978556271,66.57080814454021,894515
2020-01-13,64.9517593383789,66.28508142417401,64.57081639902673,65.47556677901939,512208
2020-01-14,64.23748779296875,65.14224554271381,64.09463780734416,65.14224554271381,560576
2020-01-15,64.23748779296875,64.85653103942134,63.90415904980863,63.90415904980863,434853
2020-01-16,64.38034057617188,64.90414804051164,64.04701185614708,64.76129079878069,430168
2020-01-17,64.23748779296875,64.99938829106758,63.80892330405169,64.14225204721181,869257
2020-01-20,63.047019958496094,64.76129236878421,62.904169979323186,64.28510639548432,397301
2020-01-21,63.14226531982422,63.99939429089947,62.90417232429852,63.237501064830184,340244
2020-01-22,63.18988037109375,64.18987387155688,63.09464462486433,64.18987387155688,234208
2020-01-23,63.66606521606445,64.28510845438507,63.18987922751345,63.38035798254678,403235
2020-01-24,64.28511047363281,65.61843273666067,63.4755957208729,63.4755957208729,1256925
2020-01-27,63.808921813964844,64.38034354118412,63.23750008674558,63.52320731734447,437083
2020-01-28,63.76130294799805,64.85653220900774,63.38035995810057,64.23748895139167,506183
2020-01-29,62.9517822265625,64.66605458264688,62.57083200676363,63.951775645281906,731551
2020-01-30,61.38037109375,63.18987930568669,61.142278099179954,63.04702205574034,296655
2020-01-31,60.04705047607422,61.71370501478961,59.808957489544966,61.71370501478961,342262
2020-02-03,58.95182418823242,59.90419612256244,56.71374796275051,59.04705992846118,319703
2020-02-04,60.18990707397461,63.61844822293511,58.61849192657472,59.38038874867351,2101057
2020-02-05,58.95182418823242,61.90417573145123,58.570873961296165,60.904185927006836,912844
2020-02-06,59.904197692871094,60.76133027643033,58.808968486477355,59.28515446612494,559858
2020-02-07,62.23750686645508,63.09464309376333,59.14229795996857,60.1899093081243,975330
2020-02-10,61.9041748046875,62.666075247153636,61.09466012583042,62.28512502592057,1315357
2020-02-11,60.90418243408203,62.66607259135251,60.66608946415443,62.33273662063722,591840
2020-02-12,61.04703903198242,61.42798925576504,59.80895625420478,60.8565675531017,869723
2020-02-13,60.57085418701172,61.04704015902599,59.808957358391005,60.9518044178274,256836
2020-02-14,59.85657501220703,61.42799016736719,59.57086415663536,60.57085396764153,207531
2020-02-17,60.14229202270508,60.85657100809107,59.57086665458981,59.808959649718474,249796
2020-02-18,62.570831298828125,65.1422398038614,61.7137023965047,62.14226684766641,5556529
2020-02-19,61.523223876953125,64.14224662707592,61.142273660094695,63.3327319575149,712089
2020-02-20,60.14229202270508,62.33274321827585,59.808959649718474,61.523228488042704,754557
2020-02-24,59.904197692871094,60.38038367251868,59.237536594762325,59.99943343559633,393742
2020-02-25,58.523258209228516,60.475620018661914,58.09469009666735,60.094669777938485,586239
2020-02-26,57.713741302490234,58.99944567239884,57.332794685229445,58.094691552761866,1175307
2020-02-27,57.189937591552734,58.04707384053292,55.71376172542984,58.04707384053292,434378
2020-02-28,54.57091522216797,56.380423486937126,53.23759659345306,55.332812100435184,1506071
2020-03-02,52.33283996582031,56.66613166029993,51.094757143541955,55.999470561223674,664245
2020-03-03,54.618534088134766,55.285195231109014,51.904275274681495,51.904275274681495,763293
2020-03-04,51.28522872924805,54.8566235887503,50.95189999556546,54.61853059811682,867339
2020-03-05,52.23760223388672,52.57093461042032,50.618572756192286,51.570944746841164,625078
2020-03-06,50.332855224609375,50.71380545115563,49.33286542118871,50.047144371204986,540296
2020-03-09,45.04719161987305,49.52334042318623,44.1900590615858,48.66620423188838,1213795
2020-03-11,46.19003677368164,47.523358876023025,43.66624980603918,44.85671467134026,1113884
2020-03-12,43.951969146728516,44.71386601828061,41.71389277234385,43.85672976715272,1295721
2020-03-13,45.66623306274414,47.38050174604936,40.47580551170046,43.80910714207579,1113576
2020-03-16,43.47578430175781,45.618621353438975,40.094860713807655,45.618621353438975,1653889
2020-03-17,40.475807189941406,43.523398104962645,39.42819951587658,43.523398104962645,2736837
2020-03-18,39.9996223449707,44.475771286367184,33.094925630660285,41.90436626615978,2102371
2020-03-19,41.90436553955078,44.19005965854872,36.04727663025022,38.52344586466643,3384662
2020-03-20,44.52339172363281,48.28526191137616,40.47581065784801,41.190089669457095,1334768
2020-03-23,41.66627502441406,43.475783278678676,35.61871427407488,36.28537176805681,1987108
2020-03-24,44.190059661865234,45.047192231795805,39.71391079774788,42.856737486847926,1208172
